Loan_ID,Gender,Marital_Status,Dependents,Education,Employment_Status,Job_Tenure,Industry,Applicant_Annual_Income,CoApplicant_Annual_Income,Other_Income,Monthly_Debt_Obligations,Credit_Tier,Credit_Score,Bankruptcy_History,Late_Payments_2yr,Credit_Utilization_Pct,Loan_Type,Loan_Purpose,Loan_Amount_K,Loan_Term_Months,Down_Payment_Pct,Property_Area,Collateral,Loan_Status
NV0001656,Non-binary,Single,0,Master's Degree,Self-Employed,5-10 years,Technology,24440,0,0,7500,Exceptional (800-850),825,None,3,5,Auto Loan,Vacation Home,10,120,20.0,Suburban,Investment Portfolio,Rejected
NV0001657,Female,Married,2,Bachelor's Degree,Retired,10+ years,Manufacturing,54933,58000,0,7500,Poor (500-579),540,None,0,20,Personal Loan,Medical,40,180,25.0,Urban,Business Assets,Rejected
NV0001658,Male,Married,3,Bachelor's Degree,Full-time Employee,10+ years,Healthcare,52515,42000,0,200,Good (670-739),705,None,1,20,Home Purchase,Investment Property,10,360,5.0,Urban,Vehicle,Approved
NV0001659,Male,Married,4,Bachelor's Degree,Independent Contractor,2-5 years,Healthcare,32833,80000,3000,0,Fair (580-669),625,None,1,45,HELOC,Medical,400,360,10.0,Urban,Real Estate,Approved
NV0001660,Male,Divorced,2,Bachelor's Degree,Freelancer,2-5 years,Finance,163811,0,12000,1000,Exceptional (800-850),825,None,0,45,Home Purchase,Major Purchase,500,360,20.0,Urban,Real Estate,Approved
NV0001661,Female,Married,0,High School,Self-Employed,10+ years,Construction,50868,42000,3000,800,Good (670-739),705,None,0,45,Home Refinance,Primary Residence,150,360,20.0,Urban,Business Assets,Approved
NV0001662,Male,Married,0,Bachelor's Degree,Full-time Employee,10+ years,Finance,261004,28000,0,2000,Good (670-739),705,None,0,5,Home Purchase,Vacation Home,150,360,0.0,Semiurban,Real Estate,Approved
NV0001663,Non-binary,Single,2,Master's Degree,Full-time Employee,5-10 years,Government,167877,0,0,1000,Poor (500-579),540,None,2,45,HELOC,Debt Consolidation,30,120,0.0,Urban,Real Estate,Approved
NV0001664,Male,Single,1,Bachelor's Degree,Full-time Employee,5-10 years,Other,30923,0,5000,1000,Exceptional (800-850),825,None,0,85,Home Refinance,Primary Residence,15,360,3.5,Semiurban,Real Estate,Approved
NV0001665,Prefer not to say,Married,1,Bachelor's Degree,Full-time Employee,5-10 years,Other,68628,28000,0,1500,Very Good (740-799),770,None,1,65,Personal Loan,Vacation Home,200,360,5.0,Urban,Vehicle,Approved
NV0001666,Female,Married,2,Associate Degree,Business Owner,2-5 years,Legal,81390,42000,12000,0,Very Good (740-799),770,None,0,65,HELOC,Home Improvement,75,180,5.0,Semiurban,Investment Portfolio,Approved
NV0001667,Male,Domestic Partnership,2,Bachelor's Degree,Full-time Employee,5-10 years,Construction,122074,0,0,1500,Poor (500-579),540,None,0,20,Home Purchase,Investment Property,150,360,20.0,Semiurban,Business Assets,Approved
NV0001668,Non-binary,Single,2,Bachelor's Degree,Full-time Employee,10+ years,Technology,162412,0,0,800,Poor (500-579),540,None,4,45,Home Purchase,Medical,200,360,20.0,Urban,Real Estate,Manual Review
NV0001669,Male,Single,0,Master's Degree,Business Owner,5-10 years,Government,81862,0,0,3000,No History,300,Discharged 7+ years ago,1,65,Personal Loan,Primary Residence,50,60,20.0,Semiurban,Investment Portfolio,Rejected
NV0001670,Female,Married,2,Bachelor's Degree,Freelancer,<6 months,Government,18595,58000,5000,0,Very Poor (300-499),420,None,3,45,Home Purchase,Major Purchase,20,180,0.0,Urban,Investment Portfolio,Rejected
NV0001671,Male,Single,3,Master's Degree,Part-time Employee,2-5 years,Construction,68352,0,0,500,Exceptional (800-850),825,Discharged under 2 years,0,20,Home Purchase,Debt Consolidation,200,360,20.0,Urban,Real Estate,Approved
NV0001672,Female,Single,0,Bachelor's Degree,Independent Contractor,1-2 years,Other,151289,0,0,5000,Exceptional (800-850),825,None,0,85,Business Loan,Major Purchase,50,360,10.0,Rural,Real Estate,Approved
NV0001673,Female,Married,2,Master's Degree,Full-time Employee,1-2 years,Retail,107106,28000,0,1000,Exceptional (800-850),825,None,0,20,Home Purchase,Medical,250,360,25.0,Semiurban,None (Unsecured),Approved
NV0001674,Female,Single,0,Bachelor's Degree,Full-time Employee,10+ years,Other,157717,0,0,4000,Very Good (740-799),770,None,0,5,Personal Loan,Primary Residence,50,180,20.0,Rural,Investment Portfolio,Approved
NV0001675,Female,Married,3,Bachelor's Degree,Full-time Employee,<6 months,Legal,84613,42000,12000,1500,Fair (580-669),625,None,0,5,Personal Loan,Investment Property,25,360,25.0,Urban,Investment Portfolio,Approved
NV0001676,Male,Single,0,Bachelor's Degree,Self-Employed,1-2 years,Legal,17194,0,0,4000,Poor (500-579),540,None,1,45,Personal Loan,Investment Property,25,180,0.0,Urban,Real Estate,Rejected
NV0001677,Male,Single,1,Master's Degree,Retired,2-5 years,Construction,258900,0,0,500,Exceptional (800-850),825,None,0,20,HELOC,Vacation Home,200,360,20.0,Urban,Business Assets,Approved
NV0001678,Male,Married,0,Doctoral Degree,Full-time Employee,5-10 years,Manufacturing,161877,0,0,0,Good (670-739),705,None,0,5,Home Purchase,Major Purchase,100,240,20.0,Semiurban,Vehicle,Approved
NV0001679,Male,Domestic Partnership,2,High School,Self-Employed,2-5 years,Manufacturing,24298,0,0,2500,Poor (500-579),540,None,0,45,Home Refinance,Major Purchase,50,360,25.0,Semiurban,Business Assets,Rejected
NV0001680,Female,Married,0,High School,Full-time Employee,1-2 years,Technology,26937,80000,0,2500,Good (670-739),705,None,0,45,Home Purchase,Debt Consolidation,75,120,20.0,Urban,None (Unsecured),Approved
NV0001681,Male,Married,0,Doctoral Degree,Self-Employed,1-2 years,Manufacturing,60886,80000,0,1500,Exceptional (800-850),825,None,1,45,Debt Consolidation,Medical,75,180,20.0,Rural,None (Unsecured),Approved
NV0001682,Prefer not to say,Single,1,Bachelor's Degree,Full-time Employee,1-2 years,Education,92756,0,3000,1000,Good (670-739),705,None,0,5,Home Purchase,Vacation Home,30,180,0.0,Urban,None (Unsecured),Approved
NV0001683,Female,Married,3,Bachelor's Degree,Full-time Employee,2-5 years,Education,48214,15000,8000,4000,Very Good (740-799),770,None,0,45,Home Purchase,Debt Consolidation,40,120,20.0,Suburban,Real Estate,Rejected
NV0001684,Female,Single,0,Bachelor's Degree,Freelancer,1-2 years,Healthcare,23867,0,0,200,Good (670-739),705,None,0,5,Auto Loan,Business Capital,30,180,5.0,Urban,None (Unsecured),Approved
NV0001685,Male,Married,0,High School,Self-Employed,10+ years,Education,65823,80000,5000,1500,Very Good (740-799),770,None,3,20,Home Purchase,Primary Residence,40,360,0.0,Rural,Real Estate,Approved
NV0001686,Female,Married,2,Master's Degree,Part-time Employee,2-5 years,Retail,42037,58000,8000,0,Exceptional (800-850),825,Discharged 2-7 years ago,3,20,Auto Loan,Primary Residence,75,360,0.0,Semiurban,None (Unsecured),Rejected
NV0001687,Non-binary,Divorced,1,Master's Degree,Full-time Employee,<6 months,Retail,50752,0,0,0,No History,300,None,1,65,Auto Loan,Business Capital,25,360,30.0,Suburban,Real Estate,Rejected
NV0001688,Male,Married,3,Associate Degree,Full-time Employee,5-10 years,Retail,74736,0,0,800,Good (670-739),705,None,0,20,Home Purchase,Major Purchase,50,360,10.0,Urban,Investment Portfolio,Approved
NV0001689,Female,Single,0,Associate Degree,Full-time Employee,2-5 years,Education,153183,0,5000,3000,Good (670-739),705,None,0,5,Home Refinance,Medical,40,84,25.0,Semiurban,Real Estate,Approved
NV0001690,Female,Single,2,Master's Degree,Government/Military,5-10 years,Technology,61715,0,3000,2000,Very Poor (300-499),420,None,1,20,Education Loan,Vacation Home,30,480,30.0,Urban,Business Assets,Rejected
NV0001691,Male,Domestic Partnership,0,High School,Unemployed,1-2 years,Other,83144,58000,0,7500,Exceptional (800-850),825,None,4,20,Auto Loan,Business Capital,1000,120,30.0,Suburban,Real Estate,Rejected
NV0001692,Male,Married,0,Master's Degree,Part-time Employee,5-10 years,Construction,83583,28000,0,0,Exceptional (800-850),825,None,4,85,Business Loan,Medical,15,360,25.0,Suburban,Vehicle,Manual Review
NV0001693,Male,Married,2,Associate Degree,Full-time Employee,5-10 years,Finance,67880,28000,0,500,Fair (580-669),625,None,2,85,Personal Loan,Home Improvement,100,360,25.0,Urban,Business Assets,Approved
NV0001694,Male,Single,1,Bachelor's Degree,Government/Military,10+ years,Healthcare,45151,0,0,0,Very Good (740-799),770,None,0,5,Home Refinance,Investment Property,25,360,5.0,Rural,Investment Portfolio,Approved
NV0001695,Male,Married,2,Doctoral Degree,Part-time Employee,1-2 years,Legal,55196,58000,3000,0,Fair (580-669),625,None,3,5,Business Loan,Business Capital,250,180,3.5,Semiurban,Real Estate,Manual Review
NV0001696,Male,Single,0,Bachelor's Degree,Self-Employed,2-5 years,Government,41985,0,3000,200,Very Good (740-799),770,Discharged 2-7 years ago,1,5,Home Purchase,Medical,400,240,20.0,Urban,Vehicle,Rejected
NV0001697,Male,Divorced,1,Bachelor's Degree,Full-time Employee,2-5 years,Legal,157822,0,8000,200,Exceptional (800-850),825,None,2,45,Education Loan,Vacation Home,50,60,20.0,Urban,Real Estate,Approved
NV0001698,Male,Married,1,Bachelor's Degree,Business Owner,10+ years,Healthcare,133315,15000,0,800,Good (670-739),705,None,0,5,Personal Loan,Business Capital,250,360,0.0,Suburban,Investment Portfolio,Approved
NV0001699,Prefer not to say,Divorced,4,Bachelor's Degree,Self-Employed,10+ years,Legal,66156,0,0,0,Exceptional (800-850),825,None,0,5,Business Loan,Medical,30,360,20.0,Semiurban,None (Unsecured),Approved
NV0001700,Male,Single,0,Associate Degree,Freelancer,6-12 months,Other,154736,0,3000,800,Fair (580-669),625,None,0,20,Home Purchase,Business Capital,20,360,20.0,Urban,Investment Portfolio,Approved
NV0001701,Prefer not to say,Married,0,No Formal Education,Freelancer,6-12 months,Legal,161650,58000,0,4000,Good (670-739),705,None,0,5,Personal Loan,Vacation Home,40,60,25.0,Urban,Real Estate,Approved
NV0001702,Male,Married,0,Master's Degree,Full-time Employee,2-5 years,Legal,226536,0,5000,2000,Poor (500-579),540,None,0,5,Debt Consolidation,Primary Residence,40,360,20.0,Urban,Real Estate,Approved
NV0001703,Male,Married,1,Bachelor's Degree,Business Owner,6-12 months,Other,33789,15000,3000,3000,Fair (580-669),625,None,2,20,Home Purchase,Investment Property,50,360,20.0,Semiurban,None (Unsecured),Rejected
NV0001704,Male,Domestic Partnership,0,Bachelor's Degree,Freelancer,2-5 years,Other,96500,42000,5000,2500,Exceptional (800-850),825,Discharged 2-7 years ago,0,20,Personal Loan,Medical,40,120,10.0,Urban,Real Estate,Approved
NV0001705,Male,Divorced,3,High School,Full-time Employee,1-2 years,Education,85797,0,5000,500,Fair (580-669),625,None,0,20,Personal Loan,Medical,50,240,20.0,Semiurban,Vehicle,Approved
NV0001706,Male,Divorced,0,High School,Full-time Employee,5-10 years,Other,107703,0,3000,2000,Good (670-739),705,None,0,85,HELOC,Medical,150,360,30.0,Urban,Vehicle,Approved
NV0001707,Female,Married,3,Bachelor's Degree,Full-time Employee,10+ years,Finance,40193,42000,0,2000,Good (670-739),705,None,0,5,Education Loan,Business Capital,30,360,3.5,Urban,Business Assets,Approved
NV0001708,Male,Single,0,Master's Degree,Part-time Employee,10+ years,Manufacturing,85063,0,8000,200,Fair (580-669),625,None,4,20,Personal Loan,Vacation Home,10,120,10.0,Urban,None (Unsecured),Rejected
NV0001709,Female,Single,2,Bachelor's Degree,Full-time Employee,2-5 years,Finance,55188,0,0,3000,Good (670-739),705,None,0,65,Home Refinance,Business Capital,75,84,20.0,Suburban,Real Estate,Rejected
NV0001710,Female,Divorced,3,Master's Degree,Self-Employed,5-10 years,Legal,115795,0,12000,800,Good (670-739),705,None,0,65,Home Purchase,Medical,50,360,10.0,Urban,Investment Portfolio,Approved
NV0001711,Male,Single,0,High School,Full-time Employee,10+ years,Finance,128393,0,0,0,Good (670-739),705,Discharged 7+ years ago,3,20,Auto Loan,Primary Residence,15,120,5.0,Rural,Vehicle,Manual Review
NV0001712,Male,Married,4,Bachelor's Degree,Government/Military,6-12 months,Healthcare,31003,0,0,1500,Very Good (740-799),770,None,2,45,Personal Loan,Primary Residence,20,180,5.0,Urban,Real Estate,Rejected
NV0001713,Female,Married,1,Associate Degree,Full-time Employee,5-10 years,Construction,32894,58000,8000,1500,Exceptional (800-850),825,None,0,5,Home Purchase,Major Purchase,75,360,5.0,Semiurban,Real Estate,Approved
NV0001714,Male,Married,3,Bachelor's Degree,Full-time Employee,2-5 years,Manufacturing,106616,58000,5000,1000,Good (670-739),705,None,1,45,Home Purchase,Business Capital,30,360,10.0,Urban,Vehicle,Approved
NV0001715,Male,Widowed,2,High School,Part-time Employee,1-2 years,Construction,64987,0,5000,200,Very Good (740-799),770,None,1,85,Home Refinance,Major Purchase,300,360,25.0,Rural,Real Estate,Approved
NV0001716,Prefer not to say,Married,0,Doctoral Degree,Part-time Employee,2-5 years,Government,64109,15000,0,800,Exceptional (800-850),825,None,1,20,Debt Consolidation,Vacation Home,25,360,20.0,Suburban,Business Assets,Approved
NV0001717,Male,Married,0,Associate Degree,Full-time Employee,6-12 months,Finance,106744,0,8000,500,Exceptional (800-850),825,None,0,20,Home Refinance,Vacation Home,10,360,5.0,Urban,Real Estate,Approved
NV0001718,Female,Single,0,Doctoral Degree,Full-time Employee,5-10 years,Construction,134482,0,0,7500,Good (670-739),705,None,4,5,Personal Loan,Primary Residence,50,360,10.0,Urban,Real Estate,Rejected
NV0001719,Prefer not to say,Married,0,Bachelor's Degree,Full-time Employee,1-2 years,Other,29758,0,0,3000,Very Good (740-799),770,None,0,45,Home Refinance,Major Purchase,800,480,3.5,Rural,Real Estate,Rejected
NV0001720,Male,Single,0,No Formal Education,Business Owner,2-5 years,Technology,69397,0,8000,2000,Fair (580-669),625,None,0,20,Auto Loan,Medical,100,180,25.0,Urban,Real Estate,Approved
NV0001721,Male,Married,0,Bachelor's Degree,Freelancer,6-12 months,Technology,116655,42000,3000,200,Very Good (740-799),770,None,0,45,Personal Loan,Medical,40,180,10.0,Rural,Vehicle,Approved
NV0001722,Male,Domestic Partnership,1,Doctoral Degree,Part-time Employee,10+ years,Other,155834,42000,0,500,Good (670-739),705,None,0,5,Personal Loan,Business Capital,10,84,30.0,Urban,Real Estate,Approved
NV0001723,Male,Divorced,2,High School,Business Owner,2-5 years,Construction,43764,0,0,500,Very Good (740-799),770,None,3,20,Home Purchase,Vacation Home,75,360,10.0,Rural,Investment Portfolio,Approved
NV0001724,Male,Single,0,Master's Degree,Business Owner,5-10 years,Legal,26108,0,3000,800,Good (670-739),705,None,0,20,Auto Loan,Investment Property,25,360,25.0,Semiurban,None (Unsecured),Approved
NV0001725,Female,Married,0,Master's Degree,Full-time Employee,2-5 years,Other,33156,80000,8000,0,Very Good (740-799),770,None,0,5,HELOC,Primary Residence,100,120,5.0,Urban,Business Assets,Approved
NV0001726,Male,Divorced,2,High School,Unemployed,2-5 years,Manufacturing,194514,0,0,1000,Very Poor (300-499),420,None,0,5,Home Refinance,Primary Residence,100,240,0.0,Rural,Real Estate,Rejected
NV0001727,Male,Single,0,High School,Freelancer,1-2 years,Retail,48946,0,5000,500,Poor (500-579),540,None,0,20,Home Purchase,Vacation Home,30,180,0.0,Semiurban,None (Unsecured),Approved
NV0001728,Prefer not to say,Single,0,Bachelor's Degree,Full-time Employee,5-10 years,Healthcare,55629,0,5000,1000,Fair (580-669),625,None,3,45,Home Purchase,Vacation Home,15,240,20.0,Urban,Real Estate,Approved
NV0001729,Female,Single,0,Doctoral Degree,Full-time Employee,6-12 months,Legal,16794,0,0,0,Poor (500-579),540,None,0,45,Education Loan,Vacation Home,200,480,10.0,Semiurban,Vehicle,Manual Review
NV0001730,Female,Married,3,Bachelor's Degree,Full-time Employee,6-12 months,Manufacturing,16786,0,0,500,Good (670-739),705,None,1,65,Home Purchase,Business Capital,100,360,10.0,Semiurban,Vehicle,Rejected
NV0001731,Male,Single,2,Bachelor's Degree,Full-time Employee,5-10 years,Construction,84296,0,0,2500,Good (670-739),705,None,1,20,Business Loan,Medical,250,60,25.0,Urban,Real Estate,Rejected
NV0001732,Female,Divorced,0,High School,Business Owner,1-2 years,Legal,66469,0,5000,1000,Fair (580-669),625,None,1,65,HELOC,Medical,30,180,5.0,Suburban,None (Unsecured),Approved
NV0001733,Male,Married,2,High School,Part-time Employee,2-5 years,Legal,63457,58000,0,2500,Fair (580-669),625,None,1,45,Personal Loan,Business Capital,100,60,10.0,Rural,Real Estate,Approved
NV0001734,Male,Married,1,Master's Degree,Freelancer,2-5 years,Construction,23662,42000,5000,2000,Poor (500-579),540,None,0,20,Home Refinance,Investment Property,20,360,25.0,Urban,Vehicle,Approved
NV0001735,Male,Single,2,High School,Business Owner,2-5 years,Other,55196,0,3000,3000,Fair (580-669),625,None,2,5,Business Loan,Business Capital,30,360,20.0,Suburban,Real Estate,Rejected
NV0001736,Female,Married,2,Bachelor's Degree,Self-Employed,5-10 years,Construction,134770,80000,3000,0,No History,300,None,1,20,Home Purchase,Primary Residence,100,480,25.0,Urban,Business Assets,Rejected
NV0001737,Male,Married,2,Master's Degree,Independent Contractor,5-10 years,Finance,29695,58000,0,200,Very Good (740-799),770,None,1,85,Debt Consolidation,Home Improvement,250,360,10.0,Semiurban,Business Assets,Approved
NV0001738,Male,Married,0,Associate Degree,Full-time Employee,5-10 years,Finance,161385,28000,0,1000,Fair (580-669),625,None,4,20,Home Purchase,Business Capital,40,360,10.0,Urban,Real Estate,Manual Review
NV0001739,Male,Married,0,Bachelor's Degree,Full-time Employee,5-10 years,Healthcare,24045,28000,3000,5000,Fair (580-669),625,None,2,20,Home Refinance,Investment Property,200,360,3.5,Rural,Investment Portfolio,Rejected
NV0001740,Male,Married,1,High School,Independent Contractor,2-5 years,Technology,33701,42000,5000,1500,Fair (580-669),625,Discharged 7+ years ago,2,5,Debt Consolidation,Investment Property,150,360,25.0,Rural,Investment Portfolio,Approved
NV0001741,Female,Divorced,3,Bachelor's Degree,Full-time Employee,2-5 years,Education,63399,0,0,800,Very Good (740-799),770,None,3,45,Business Loan,Medical,40,180,25.0,Semiurban,Vehicle,Approved
NV0001742,Female,Domestic Partnership,1,High School,Full-time Employee,2-5 years,Healthcare,217211,0,0,0,Fair (580-669),625,None,0,20,Home Refinance,Business Capital,300,360,30.0,Urban,Investment Portfolio,Approved
NV0001743,Female,Married,2,Master's Degree,Government/Military,2-5 years,Healthcare,42265,28000,3000,800,Poor (500-579),540,None,0,20,HELOC,Major Purchase,75,360,10.0,Urban,Vehicle,Approved
NV0001744,Male,Single,4,Associate Degree,Independent Contractor,10+ years,Retail,80531,0,0,800,Very Good (740-799),770,None,0,20,Personal Loan,Primary Residence,100,360,25.0,Semiurban,Real Estate,Approved
NV0001745,Male,Single,0,Bachelor's Degree,Full-time Employee,5-10 years,Education,68723,0,3000,2500,Good (670-739),705,None,0,20,Home Purchase,Medical,75,180,10.0,Urban,Investment Portfolio,Approved
NV0001746,Male,Single,2,Bachelor's Degree,Independent Contractor,1-2 years,Technology,31848,0,0,800,Very Good (740-799),770,None,2,20,Home Purchase,Home Improvement,50,180,20.0,Urban,Vehicle,Approved
